2025-08-19 00:10:50,446 - Using David's voice: Microsoft David Desktop - English (United States)
2025-08-19 00:10:50,448 - Text-to-speech engine initialized with optimized audio output
2025-08-19 00:11:20,571 - Whisper model loaded successfully
2025-08-19 00:11:20,571 - Using small Vosk model: models/vosk-model-small-en-us-0.15
2025-08-19 00:11:22,141 - Vosk speech recognition initialized
2025-08-19 00:11:22,343 - Using working microphone device 2: Microsoft Sound Mapper - Output
2025-08-19 00:11:23,409 - JARVIS Assistant started
2025-08-19 00:11:23,409 - Starting JARVIS components...
2025-08-19 00:11:23,421 - Activity monitoring started
2025-08-19 00:11:23,438 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:23,452 - Started in text-only mode - audio input disabled
2025-08-19 00:11:23,645 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:23,649 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:23,649 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:23,653 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:23,653 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:23,653 - System Event: PROCESS_STARTED - chrome.exe
2025-08-19 00:11:24,133 - System tray started
2025-08-19 00:11:24,134 - Speaking: JARVIS assistant is now active and ready for commands
2025-08-19 00:11:24,134 - JARVIS Assistant fully started
2025-08-19 00:11:24,667 - System Event: SYSTEM_STATUS - System Status - CPU: 8.9%, Memory: 16.3%, Disk: 99.2%, Network: 1.16MB sent, 3.05MB received
2025-08-19 00:41:54,795 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 4.59MB sent, 25.54MB received
2025-08-19 00:42:25,814 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 4.6MB sent, 25.56MB received
2025-08-19 00:42:56,831 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 4.61MB sent, 25.58MB received
2025-08-19 00:43:27,846 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 4.64MB sent, 25.6MB received
2025-08-19 00:43:58,866 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 4.73MB sent, 25.66MB received
2025-08-19 00:44:29,884 - System Event: SYSTEM_STATUS - System Status - CPU: 0.8%, Memory: 16.6%, Disk: 99.1%, Network: 4.74MB sent, 25.67MB received
2025-08-19 00:45:00,897 - System Event: SYSTEM_STATUS - System Status - CPU: 2.6%, Memory: 16.6%, Disk: 99.1%, Network: 4.77MB sent, 25.69MB received
2025-08-19 00:45:31,913 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 5.02MB sent, 28.25MB received
2025-08-19 00:46:02,936 - System Event: SYSTEM_STATUS - System Status - CPU: 2.1%, Memory: 16.6%, Disk: 99.1%, Network: 5.28MB sent, 31.47MB received
2025-08-19 00:46:33,954 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 5.29MB sent, 31.49MB received
2025-08-19 00:47:04,972 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.3MB sent, 31.5MB received
2025-08-19 00:47:35,994 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.32MB sent, 31.51MB received
2025-08-19 00:48:07,011 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.34MB sent, 31.54MB received
2025-08-19 00:48:38,024 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.35MB sent, 31.55MB received
2025-08-19 00:49:09,036 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.38MB sent, 31.57MB received
2025-08-19 00:49:40,050 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.39MB sent, 31.58MB received
2025-08-19 00:50:11,065 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 5.41MB sent, 31.62MB received
2025-08-19 00:50:42,089 - System Event: SYSTEM_STATUS - System Status - CPU: 10.4%, Memory: 16.6%, Disk: 99.1%, Network: 5.48MB sent, 32.36MB received
2025-08-19 00:51:13,105 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.49MB sent, 32.38MB received
2025-08-19 00:51:44,123 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.51MB sent, 32.4MB received
2025-08-19 00:52:15,140 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.53MB sent, 32.41MB received
2025-08-19 00:52:46,157 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 5.58MB sent, 32.46MB received
2025-08-19 00:53:17,173 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 5.59MB sent, 32.46MB received
2025-08-19 00:53:48,194 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.6%, Disk: 99.1%, Network: 5.62MB sent, 32.49MB received
2025-08-19 00:54:19,212 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.64MB sent, 32.52MB received
2025-08-19 00:54:50,235 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.7%, Disk: 99.1%, Network: 5.66MB sent, 32.54MB received
2025-08-19 00:55:21,252 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.67MB sent, 32.55MB received
2025-08-19 00:55:52,271 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.68MB sent, 32.55MB received
2025-08-19 00:56:23,288 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.7MB sent, 32.58MB received
2025-08-19 00:56:54,305 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 5.73MB sent, 32.6MB received
2025-08-19 00:57:25,321 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 5.74MB sent, 32.64MB received
2025-08-19 00:57:56,338 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.76MB sent, 32.66MB received
2025-08-19 00:58:27,358 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.77MB sent, 32.67MB received
2025-08-19 00:58:58,376 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 5.79MB sent, 32.71MB received
2025-08-19 00:59:29,392 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.7%, Disk: 99.1%, Network: 5.85MB sent, 32.85MB received
2025-08-19 01:00:00,405 - System Event: SYSTEM_STATUS - System Status - CPU: 5.3%, Memory: 16.7%, Disk: 99.1%, Network: 5.88MB sent, 32.88MB received
2025-08-19 01:00:31,420 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 5.89MB sent, 32.89MB received
2025-08-19 01:01:02,437 - System Event: SYSTEM_STATUS - System Status - CPU: 2.8%, Memory: 16.7%, Disk: 99.1%, Network: 5.93MB sent, 32.93MB received
2025-08-19 01:01:33,452 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.7%, Disk: 99.1%, Network: 5.93MB sent, 32.94MB received
2025-08-19 01:02:04,470 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.7%, Disk: 99.1%, Network: 5.99MB sent, 32.99MB received
2025-08-19 01:02:35,486 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.7%, Disk: 99.1%, Network: 6.0MB sent, 33.0MB received
2025-08-19 01:03:06,504 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.7%, Disk: 99.1%, Network: 6.02MB sent, 33.02MB received
2025-08-19 01:03:37,523 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 6.04MB sent, 33.04MB received
2025-08-19 01:04:08,541 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.7%, Disk: 99.1%, Network: 6.06MB sent, 33.06MB received
2025-08-19 01:04:39,558 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 6.08MB sent, 33.07MB received
2025-08-19 01:05:10,575 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 6.1MB sent, 33.09MB received
2025-08-19 01:05:41,668 - System Event: SYSTEM_STATUS - System Status - CPU: 33.7%, Memory: 16.7%, Disk: 99.1%, Network: 6.13MB sent, 33.11MB received
2025-08-19 01:06:12,696 - System Event: SYSTEM_STATUS - System Status - CPU: 1.9%, Memory: 16.7%, Disk: 99.1%, Network: 6.15MB sent, 33.14MB received
2025-08-19 01:06:43,736 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 6.16MB sent, 33.15MB received
2025-08-19 01:07:14,766 - System Event: SYSTEM_STATUS - System Status - CPU: 1.0%, Memory: 16.7%, Disk: 99.1%, Network: 6.18MB sent, 33.17MB received
2025-08-19 01:07:45,806 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.6%, Disk: 99.1%, Network: 6.2MB sent, 33.18MB received
2025-08-19 01:08:16,846 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.6%, Disk: 99.1%, Network: 6.24MB sent, 33.23MB received
2025-08-19 01:08:47,883 - System Event: SYSTEM_STATUS - System Status - CPU: 3.5%, Memory: 16.6%, Disk: 99.1%, Network: 6.25MB sent, 33.23MB received
2025-08-19 01:09:18,924 - System Event: SYSTEM_STATUS - System Status - CPU: 0.0%, Memory: 16.7%, Disk: 99.1%, Network: 6.27MB sent, 33.25MB received
2025-08-19 01:09:49,965 - System Event: SYSTEM_STATUS - System Status - CPU: 1.6%, Memory: 16.6%, Disk: 99.1%, Network: 6.28MB sent, 33.26MB received
2025-08-19 01:10:20,985 - System Event: SYSTEM_STATUS - System Status - CPU: 6.6%, Memory: 16.6%, Disk: 99.1%, Network: 6.31MB sent, 33.3MB received
2025-08-19 01:10:52,031 - System Event: SYSTEM_STATUS - System Status - CPU: 3.5%, Memory: 16.6%, Disk: 99.1%, Network: 6.35MB sent, 33.34MB received
2025-08-19 01:11:23,074 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 6.38MB sent, 33.38MB received
2025-08-19 01:11:54,113 - System Event: SYSTEM_STATUS - System Status - CPU: 1.6%, Memory: 16.6%, Disk: 99.1%, Network: 6.4MB sent, 33.38MB received
2025-08-19 01:12:25,151 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.6%, Disk: 99.1%, Network: 6.43MB sent, 33.43MB received
2025-08-19 01:12:56,191 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.7%, Disk: 99.1%, Network: 6.44MB sent, 33.44MB received
2025-08-19 01:13:27,221 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.7%, Disk: 99.1%, Network: 6.47MB sent, 33.46MB received
2025-08-19 01:13:58,264 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.7%, Disk: 99.1%, Network: 6.55MB sent, 33.5MB received
2025-08-19 01:14:29,298 - System Event: SYSTEM_STATUS - System Status - CPU: 0.6%, Memory: 16.7%, Disk: 99.1%, Network: 6.61MB sent, 33.56MB received
2025-08-19 01:15:00,341 - System Event: SYSTEM_STATUS - System Status - CPU: 0.8%, Memory: 16.7%, Disk: 99.1%, Network: 6.62MB sent, 33.58MB received
2025-08-19 01:15:31,407 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.8%, Disk: 99.1%, Network: 6.64MB sent, 33.6MB received
2025-08-19 01:16:02,436 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.7%, Disk: 99.1%, Network: 6.66MB sent, 33.63MB received
2025-08-19 01:16:33,476 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.7%, Disk: 99.1%, Network: 6.67MB sent, 33.63MB received
2025-08-19 01:17:04,517 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 16.7%, Disk: 99.1%, Network: 6.69MB sent, 33.67MB received
2025-08-19 01:17:35,549 - System Event: SYSTEM_STATUS - System Status - CPU: 0.8%, Memory: 16.7%, Disk: 99.1%, Network: 6.7MB sent, 33.67MB received
2025-08-19 01:18:06,588 - System Event: SYSTEM_STATUS - System Status - CPU: 0.4%, Memory: 16.7%, Disk: 99.1%, Network: 6.71MB sent, 33.68MB received
2025-08-19 21:46:02,980 - System Event: SYSTEM_STATUS - System Status - CPU: 100.0%, Memory: 16.6%, Disk: 89.2%, Network: 4.38MB sent, 18.37MB received
2025-08-19 21:46:34,030 - System Event: SYSTEM_STATUS - System Status - CPU: 8.2%, Memory: 17.2%, Disk: 89.3%, Network: 7.33MB sent, 76.67MB received
2025-08-19 21:47:05,057 - System Event: SYSTEM_STATUS - System Status - CPU: 28.5%, Memory: 16.9%, Disk: 89.3%, Network: 11.9MB sent, 195.9MB received
2025-08-19 21:47:35,090 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,094 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,097 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,099 - System Event: PROCESS_STARTED - powershell.exe
2025-08-19 21:47:35,100 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,103 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,104 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,105 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,106 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:35,107 - System Event: PROCESS_STARTED - Code.exe
2025-08-19 21:47:36,168 - System Event: SYSTEM_STATUS - System Status - CPU: 84.0%, Memory: 19.5%, Disk: 89.3%, Network: 16.68MB sent, 312.79MB received
2025-08-19 21:48:07,316 - System Event: SYSTEM_STATUS - System Status - CPU: 91.7%, Memory: 22.0%, Disk: 89.5%, Network: 29.61MB sent, 558.0MB received
2025-08-19 21:48:38,394 - System Event: SYSTEM_STATUS - System Status - CPU: 75.6%, Memory: 23.8%, Disk: 89.6%, Network: 38.67MB sent, 722.68MB received
2025-08-19 21:49:09,582 - System Event: SYSTEM_STATUS - System Status - CPU: 70.2%, Memory: 23.9%, Disk: 89.6%, Network: 39.44MB sent, 734.04MB received
2025-08-19 21:49:40,643 - System Event: SYSTEM_STATUS - System Status - CPU: 40.0%, Memory: 25.0%, Disk: 89.8%, Network: 39.79MB sent, 735.23MB received
2025-08-19 21:50:11,671 - System Event: SYSTEM_STATUS - System Status - CPU: 0.2%, Memory: 23.3%, Disk: 89.8%, Network: 40.62MB sent, 736.05MB received
2025-08-19 21:50:42,770 - System Event: SYSTEM_STATUS - System Status - CPU: 27.6%, Memory: 24.3%, Disk: 90.0%, Network: 41.7MB sent, 737.99MB received
2025-08-19 21:51:13,973 - System Event: SYSTEM_STATUS - System Status - CPU: 74.2%, Memory: 23.3%, Disk: 89.5%, Network: 43.51MB sent, 739.02MB received
